"All assets information, media account 'dolphmediasvc301'"
Exported with Azure Media Services Explorer v5.8.1.0 on 6/10/2024 11:30:16 AM. Dates are local.
Asset name,Description,Alternate Id,Asset Id,Created time,Last modified time,Storage account,Storage container,Asset type,Size,Streaming locators count,In MK/IO,Locator name #1,Created time,Start time,End time,Streaming Urls with streaming endpoint #0
output-084e93ecdd5149d4ba835c144b122f85,,,36009b03-8661-4ac9-a872-ad2aeea6f1b1,8/12/2020 2:21:58 PM,8/12/2020 2:21:58 PM,dolphmediastorage301,asset-36009b03-8661-4ac9-a872-ad2aeea6f1b1,Multi Bitrate MP4 (4),16569309,1,True,locator-084e93ecdd5149d4ba835c144b122f85,8/12/2020 2:22:59 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/449d4395-ccf5-4521-a252-36457036731d/HeadgearHighPullBionator_Waterma.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/449d4395-ccf5-4521-a252-36457036731d/HeadgearHighPullBionator_Waterma.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/449d4395-ccf5-4521-a252-36457036731d/HeadgearHighPullBionator_Waterma.ism/manifest(encryption=cenc)"
output-0867538db18f436ab3eb3f83f054772d,,,9b161cb8-3ea9-456f-b31e-ca6f30d2b327,8/12/2020 1:51:24 PM,8/12/2020 1:51:24 PM,dolphmediastorage301,asset-9b161cb8-3ea9-456f-b31e-ca6f30d2b327,Multi Bitrate MP4 (4),9535673,1,False,locator-0867538db18f436ab3eb3f83f054772d,8/12/2020 1:52:26 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/903ec6b0-2581-4cb3-89fb-91075aab08fe/FourBicuspidExtractionMxFirstMdS.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/903ec6b0-2581-4cb3-89fb-91075aab08fe/FourBicuspidExtractionMxFirstMdS.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/903ec6b0-2581-4cb3-89fb-91075aab08fe/FourBicuspidExtractionMxFirstMdS.ism/manifest(encryption=cenc)"
output-08a863ff70d64aee8318bb6fee95c59a,,,4ddc5a71-16a3-4e16-b005-618368663507,8/12/2020 6:30:28 PM,8/12/2020 6:30:28 PM,dolphmediastorage301,asset-4ddc5a71-16a3-4e16-b005-618368663507,Multi Bitrate MP4 (4),15470689,1,False,locator-08a863ff70d64aee8318bb6fee95c59a,8/12/2020 6:31:29 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/b0ed3033-d2dc-4297-b9e5-58edf24d203d/TADMolarIntrusionOpenBite_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b0ed3033-d2dc-4297-b9e5-58edf24d203d/TADMolarIntrusionOpenBite_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b0ed3033-d2dc-4297-b9e5-58edf24d203d/TADMolarIntrusionOpenBite_Waterm.ism/manifest(encryption=cenc)"
output-093de71c57b54d088e12d877ee9dbc2f,,,33ac8928-8df0-4c60-8e8b-999d76082918,8/12/2020 2:53:31 PM,8/12/2020 2:53:31 PM,dolphmediastorage301,asset-33ac8928-8df0-4c60-8e8b-999d76082918,Multi Bitrate MP4 (4),31897914,1,False,locator-093de71c57b54d088e12d877ee9dbc2f,8/12/2020 2:54:32 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/bf129d95-41a7-40e2-8da6-265feed69497/InvisibleAlignersAttachments_Wat.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bf129d95-41a7-40e2-8da6-265feed69497/InvisibleAlignersAttachments_Wat.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bf129d95-41a7-40e2-8da6-265feed69497/InvisibleAlignersAttachments_Wat.ism/manifest(encryption=cenc)"
output-0aa2279d15b84003937a6f1716b3f337,,,14ae7df5-21d2-4a72-b8dc-f7505da99614,8/12/2020 1:55:57 PM,8/12/2020 1:55:57 PM,dolphmediastorage301,asset-14ae7df5-21d2-4a72-b8dc-f7505da99614,Multi Bitrate MP4 (4),19702173,1,False,locator-0aa2279d15b84003937a6f1716b3f337,8/12/2020 1:56:59 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/5ee0ad71-fa96-4197-9254-8ee0afa74d02/FrankelApplianceTypeI_Watermarke.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5ee0ad71-fa96-4197-9254-8ee0afa74d02/FrankelApplianceTypeI_Watermarke.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5ee0ad71-fa96-4197-9254-8ee0afa74d02/FrankelApplianceTypeI_Watermarke.ism/manifest(encryption=cenc)"
output-0b4e5812894c4270a409153e5c4ef5e7,,,d2f709c8-5a8a-4d95-adc8-7f34abf80350,8/12/2020 10:37:04 AM,8/12/2020 10:37:04 AM,dolphmediastorage301,asset-d2f709c8-5a8a-4d95-adc8-7f34abf80350,Multi Bitrate MP4 (4),30984891,1,False,locator-0b4e5812894c4270a409153e5c4ef5e7,8/12/2020 10:38:05 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/14c5ed60-e00d-41a9-9a2c-857609058287/BracesDirectBondingProcedureSelf.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/14c5ed60-e00d-41a9-9a2c-857609058287/BracesDirectBondingProcedureSelf.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/14c5ed60-e00d-41a9-9a2c-857609058287/BracesDirectBondingProcedureSelf.ism/manifest(encryption=cenc)"
output-0b6375c5aac740868ed7963e5ea776d9,,,157ab1e0-c002-439a-a4c1-da6bcbbdd3c1,8/12/2020 6:21:15 PM,8/12/2020 6:21:15 PM,dolphmediastorage301,asset-157ab1e0-c002-439a-a4c1-da6bcbbdd3c1,Multi Bitrate MP4 (4),25786705,1,False,locator-0b6375c5aac740868ed7963e5ea776d9,8/12/2020 6:22:17 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/b2858b32-a95c-4b76-bb2d-fe88f3ee9052/SureSmile-Scan.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b2858b32-a95c-4b76-bb2d-fe88f3ee9052/SureSmile-Scan.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b2858b32-a95c-4b76-bb2d-fe88f3ee9052/SureSmile-Scan.ism/manifest(encryption=cenc)"
output-0c299491f5b9434db658ac5ee608a14f,,,1e6ef34c-f48c-4331-bb00-add4778726d9,8/12/2020 3:49:03 PM,8/12/2020 3:49:03 PM,dolphmediastorage301,asset-1e6ef34c-f48c-4331-bb00-add4778726d9,Multi Bitrate MP4 (4),17384792,1,False,locator-0c299491f5b9434db658ac5ee608a14f,8/12/2020 3:50:05 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/3206e4b6-6eb2-4511-b4d2-d70805c2b8d1/MaraApplianceSoftTissueMixedDent.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/3206e4b6-6eb2-4511-b4d2-d70805c2b8d1/MaraApplianceSoftTissueMixedDent.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/3206e4b6-6eb2-4511-b4d2-d70805c2b8d1/MaraApplianceSoftTissueMixedDent.ism/manifest(encryption=cenc)"
output-0c2a7bf0284b4a4caa0835cd37da73be,,,02beaf53-54a4-4158-9f5c-3983214a249c,8/12/2020 12:07:41 PM,8/12/2020 12:07:41 PM,dolphmediastorage301,asset-02beaf53-54a4-4158-9f5c-3983214a249c,Multi Bitrate MP4 (4),26780961,1,False,locator-0c2a7bf0284b4a4caa0835cd37da73be,8/12/2020 12:08:42 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/40835b7f-6db7-408b-8c1a-f97af9944084/CrownsZirconiaAnteriorPrimaryDen.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/40835b7f-6db7-408b-8c1a-f97af9944084/CrownsZirconiaAnteriorPrimaryDen.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/40835b7f-6db7-408b-8c1a-f97af9944084/CrownsZirconiaAnteriorPrimaryDen.ism/manifest(encryption=cenc)"
output-0c50e738cfc148a2a84af4d5ad79257f,,,a2d71b34-e541-4f6f-8f54-933e94f9812f,8/12/2020 12:15:36 PM,8/12/2020 12:15:36 PM,dolphmediastorage301,asset-a2d71b34-e541-4f6f-8f54-933e94f9812f,Multi Bitrate MP4 (4),70271596,1,False,locator-0c50e738cfc148a2a84af4d5ad79257f,8/12/2020 12:16:38 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/ba9d54ee-93b8-4f04-bf8b-92e41107870c/DamonSystem_NoText_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ba9d54ee-93b8-4f04-bf8b-92e41107870c/DamonSystem_NoText_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ba9d54ee-93b8-4f04-bf8b-92e41107870c/DamonSystem_NoText_Watermarked.ism/manifest(encryption=cenc)"
output-0d52bac52bd9454684548e6361114fc6,,,48a843b5-cce2-46f5-8b66-a912510638db,8/12/2020 4:55:22 PM,8/12/2020 4:55:22 PM,dolphmediastorage301,asset-48a843b5-cce2-46f5-8b66-a912510638db,Multi Bitrate MP4 (4),24048713,1,False,locator-0d52bac52bd9454684548e6361114fc6,8/12/2020 4:56:23 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/33073523-0df0-49d4-a79a-0eeced2d2428/PokingWires_NoText_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/33073523-0df0-49d4-a79a-0eeced2d2428/PokingWires_NoText_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/33073523-0df0-49d4-a79a-0eeced2d2428/PokingWires_NoText_Watermarked.ism/manifest(encryption=cenc)"
output-0e5f1e864b964b2a98a5242f3bad1c22,,,d832b33d-2406-4d36-9054-63014388febf,8/12/2020 9:47:26 AM,8/12/2020 9:47:26 AM,dolphmediastorage301,asset-d832b33d-2406-4d36-9054-63014388febf,Multi Bitrate MP4 (4),11092715,1,False,locator-0e5f1e864b964b2a98a5242f3bad1c22,8/12/2020 9:48:28 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/a5fb48dd-1bd4-43b0-8947-81ae5d90064d/AirwayObstructionAdenoids_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/a5fb48dd-1bd4-43b0-8947-81ae5d90064d/AirwayObstructionAdenoids_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/a5fb48dd-1bd4-43b0-8947-81ae5d90064d/AirwayObstructionAdenoids_Waterm.ism/manifest(encryption=cenc)"
output-0eabc028dac64dcf951e3b16ca287ab1,,,592a8871-5446-43e8-9886-7c520635d5b1,8/12/2020 11:01:13 AM,8/12/2020 11:01:13 AM,dolphmediastorage301,asset-592a8871-5446-43e8-9886-7c520635d5b1,Multi Bitrate MP4 (4),10309382,1,False,locator-0eabc028dac64dcf951e3b16ca287ab1,8/12/2020 11:02:15 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/4de30d4a-1b4a-4a27-afb0-cb3bf09e5322/BrokenBrackets_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/4de30d4a-1b4a-4a27-afb0-cb3bf09e5322/BrokenBrackets_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/4de30d4a-1b4a-4a27-afb0-cb3bf09e5322/BrokenBrackets_Watermarked.ism/manifest(encryption=cenc)"
output-0ed586be0c934084af8841a539acbe06,,,188b4a97-7986-4c2a-b778-696cdf97c034,8/12/2020 1:05:50 PM,8/12/2020 1:05:50 PM,dolphmediastorage301,asset-188b4a97-7986-4c2a-b778-696cdf97c034,Multi Bitrate MP4 (4),13588486,1,False,locator-0ed586be0c934084af8841a539acbe06,8/12/2020 1:06:51 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/c4b776b7-1593-4f18-9903-d56794f78868/ElectricFlosser_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c4b776b7-1593-4f18-9903-d56794f78868/ElectricFlosser_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c4b776b7-1593-4f18-9903-d56794f78868/ElectricFlosser_Watermarked.ism/manifest(encryption=cenc)"
output-0ee56163c0a046d4b8f95146a04301a0,,,50dbb9e1-ea95-48cb-bcee-9c71d22aa0a2,8/12/2020 7:28:01 PM,8/12/2020 7:28:01 PM,dolphmediastorage301,asset-50dbb9e1-ea95-48cb-bcee-9c71d22aa0a2,Multi Bitrate MP4 (4),21242755,1,False,locator-0ee56163c0a046d4b8f95146a04301a0,8/12/2020 7:29:03 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/6fe516ab-723c-42c7-a8fd-8e0b2ad0dae3/TotalArchRestorationImplantSuppo.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6fe516ab-723c-42c7-a8fd-8e0b2ad0dae3/TotalArchRestorationImplantSuppo.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6fe516ab-723c-42c7-a8fd-8e0b2ad0dae3/TotalArchRestorationImplantSuppo.ism/manifest(encryption=cenc)"
output-0f2b66970e8349079e75cfa6ad2a5c4a,,,2df1bc4f-1904-4413-aff4-3c60d410b081,8/12/2020 4:47:29 PM,8/12/2020 4:47:29 PM,dolphmediastorage301,asset-2df1bc4f-1904-4413-aff4-3c60d410b081,Multi Bitrate MP4 (4),12665317,1,False,locator-0f2b66970e8349079e75cfa6ad2a5c4a,8/12/2020 4:48:30 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/173af15f-dc53-4aee-bb22-f37c0ef4c3a4/PediatricPartialMxCentralsLatera.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/173af15f-dc53-4aee-bb22-f37c0ef4c3a4/PediatricPartialMxCentralsLatera.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/173af15f-dc53-4aee-bb22-f37c0ef4c3a4/PediatricPartialMxCentralsLatera.ism/manifest(encryption=cenc)"
output-0f79e17ec6104449b54fd234a547ba44,,,958187b5-f72b-41b8-9aa5-c363858acc12,8/12/2020 11:30:42 AM,8/12/2020 11:30:42 AM,dolphmediastorage301,asset-958187b5-f72b-41b8-9aa5-c363858acc12,Multi Bitrate MP4 (4),6185354,1,False,locator-0f79e17ec6104449b54fd234a547ba44,8/12/2020 11:31:43 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/8ab2a8fe-46b5-41c6-b875-2015b385e236/ClassIIIMdSkeletalExcessHighAngl.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/8ab2a8fe-46b5-41c6-b875-2015b385e236/ClassIIIMdSkeletalExcessHighAngl.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/8ab2a8fe-46b5-41c6-b875-2015b385e236/ClassIIIMdSkeletalExcessHighAngl.ism/manifest(encryption=cenc)"
output-0fa1b9cdf8304b959fdac8a00d002401,,,f8ff8ebb-2b42-481a-8677-ecc6c6b8b5ac,8/12/2020 2:47:43 PM,8/12/2020 2:47:43 PM,dolphmediastorage301,asset-f8ff8ebb-2b42-481a-8677-ecc6c6b8b5ac,Multi Bitrate MP4 (4),16178358,1,False,locator-0fa1b9cdf8304b959fdac8a00d002401,8/12/2020 2:48:44 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/aca2be24-b1a4-4789-aca3-a9a270dad7a7/InterproximalReductionCrowdingHS.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/aca2be24-b1a4-4789-aca3-a9a270dad7a7/InterproximalReductionCrowdingHS.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/aca2be24-b1a4-4789-aca3-a9a270dad7a7/InterproximalReductionCrowdingHS.ism/manifest(encryption=cenc)"
output-0fee0f44a84a4a37bd897845eba86467,,,be97ec44-0bbe-4224-892b-a2b7e4de9a86,8/12/2020 11:32:50 AM,8/12/2020 11:32:50 AM,dolphmediastorage301,asset-be97ec44-0bbe-4224-892b-a2b7e4de9a86,Multi Bitrate MP4 (4),6173553,1,False,locator-0fee0f44a84a4a37bd897845eba86467,8/12/2020 11:33:51 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/ea55a1ac-3b12-46dd-975c-d5b3e687f082/ClassIIIMxDentalRetrusion_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ea55a1ac-3b12-46dd-975c-d5b3e687f082/ClassIIIMxDentalRetrusion_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ea55a1ac-3b12-46dd-975c-d5b3e687f082/ClassIIIMxDentalRetrusion_Waterm.ism/manifest(encryption=cenc)"
output-11dec960f9664f35ade0e6446f080b54,,,ed0c04f9-2b5c-4407-8373-fa3f066ade85,8/12/2020 6:54:39 PM,8/12/2020 6:54:39 PM,dolphmediastorage301,asset-ed0c04f9-2b5c-4407-8373-fa3f066ade85,Multi Bitrate MP4 (4),9481220,1,False,locator-11dec960f9664f35ade0e6446f080b54,8/12/2020 6:55:40 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/b86f3df8-4905-45b2-9418-5bd78607607c/TeethEruptionLossPrimarySecondMo.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b86f3df8-4905-45b2-9418-5bd78607607c/TeethEruptionLossPrimarySecondMo.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b86f3df8-4905-45b2-9418-5bd78607607c/TeethEruptionLossPrimarySecondMo.ism/manifest(encryption=cenc)"
output-11e94f8c99c349a9b9ca6091b88304a8,,,488b727c-ec18-4de7-8fcc-9719d2f6608b,8/12/2020 2:35:27 PM,8/12/2020 2:35:27 PM,dolphmediastorage301,asset-488b727c-ec18-4de7-8fcc-9719d2f6608b,Multi Bitrate MP4 (4),26832869,1,False,locator-11e94f8c99c349a9b9ca6091b88304a8,8/12/2020 2:36:28 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/3544e4d1-f94d-4182-b11c-3051c913498b/ImplantAnteriorSocketGraftingOss.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/3544e4d1-f94d-4182-b11c-3051c913498b/ImplantAnteriorSocketGraftingOss.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/3544e4d1-f94d-4182-b11c-3051c913498b/ImplantAnteriorSocketGraftingOss.ism/manifest(encryption=cenc)"
output-1207fbf6dc9c482e8fd0a72eaae7bce9,,,0e3d50f2-19af-4177-8046-f6b6d4265811,8/12/2020 1:54:49 PM,8/12/2020 1:54:49 PM,dolphmediastorage301,asset-0e3d50f2-19af-4177-8046-f6b6d4265811,Multi Bitrate MP4 (4),22954648,1,False,locator-1207fbf6dc9c482e8fd0a72eaae7bce9,8/12/2020 1:55:51 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/0cfc2894-578a-4add-97aa-74694c03c85d/FractureRestorationMixedDentitio.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0cfc2894-578a-4add-97aa-74694c03c85d/FractureRestorationMixedDentitio.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0cfc2894-578a-4add-97aa-74694c03c85d/FractureRestorationMixedDentitio.ism/manifest(encryption=cenc)"
output-123da2d95e3a4145bed6f26061f19f31,,,4c29e48a-7f2b-41ac-985e-48eae8481751,8/12/2020 12:59:03 PM,8/12/2020 12:59:03 PM,dolphmediastorage301,asset-4c29e48a-7f2b-41ac-985e-48eae8481751,Multi Bitrate MP4 (4),13357486,1,False,locator-123da2d95e3a4145bed6f26061f19f31,8/12/2020 1:00:04 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/748ff8a2-60bf-473a-a9d4-f3365aea7d0a/ElasticsCrossbitePalatal_Waterma.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/748ff8a2-60bf-473a-a9d4-f3365aea7d0a/ElasticsCrossbitePalatal_Waterma.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/748ff8a2-60bf-473a-a9d4-f3365aea7d0a/ElasticsCrossbitePalatal_Waterma.ism/manifest(encryption=cenc)"
output-12d5e554de884d87a93e7f833d68a487,,,6d36f361-be36-4d6e-b7f2-3bfe04eb2bf1,8/12/2020 9:32:53 AM,8/12/2020 9:32:53 AM,dolphmediastorage301,asset-6d36f361-be36-4d6e-b7f2-3bfe04eb2bf1,Multi Bitrate MP4 (4),15093910,1,False,locator-12d5e554de884d87a93e7f833d68a487,8/12/2020 9:33:54 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/cb12fb04-fa1f-4069-9c0f-de104795eeac/2x4ApplianceIntrusionBone_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cb12fb04-fa1f-4069-9c0f-de104795eeac/2x4ApplianceIntrusionBone_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cb12fb04-fa1f-4069-9c0f-de104795eeac/2x4ApplianceIntrusionBone_Waterm.ism/manifest(encryption=cenc)"
output-12f338842f014d2599ecaf306da6ea1a,,,f3041849-ac69-4d78-89ea-eeb8d69cb37d,8/12/2020 4:20:21 PM,8/12/2020 4:20:21 PM,dolphmediastorage301,asset-f3041849-ac69-4d78-89ea-eeb8d69cb37d,Multi Bitrate MP4 (4),27937864,1,False,locator-12f338842f014d2599ecaf306da6ea1a,8/12/2020 4:21:22 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/50dd45d5-8af9-40a8-bee4-d81d40ab9030/MxMdAdvancementGenioplastyAirway.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/50dd45d5-8af9-40a8-bee4-d81d40ab9030/MxMdAdvancementGenioplastyAirway.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/50dd45d5-8af9-40a8-bee4-d81d40ab9030/MxMdAdvancementGenioplastyAirway.ism/manifest(encryption=cenc)"
output-13ef79383b94453f91768170e88ef389,,,d7f8b7d2-8348-4de2-b4cb-02315f8ecb5c,8/12/2020 11:29:38 AM,8/12/2020 11:29:38 AM,dolphmediastorage301,asset-d7f8b7d2-8348-4de2-b4cb-02315f8ecb5c,Multi Bitrate MP4 (4),6232607,1,False,locator-13ef79383b94453f91768170e88ef389,8/12/2020 11:30:40 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/7f44a899-850c-402d-b420-6d17d532711f/ClassIIIMdIncisorRetractForCorre.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7f44a899-850c-402d-b420-6d17d532711f/ClassIIIMdIncisorRetractForCorre.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7f44a899-850c-402d-b420-6d17d532711f/ClassIIIMdIncisorRetractForCorre.ism/manifest(encryption=cenc)"
output-148aa54f2144475bb652c50c39bee42c,,,a55908b2-c8af-486d-b571-5f71b77219ee,8/12/2020 7:23:41 PM,8/12/2020 7:23:41 PM,dolphmediastorage301,asset-a55908b2-c8af-486d-b571-5f71b77219ee,Multi Bitrate MP4 (4),9740778,1,False,locator-148aa54f2144475bb652c50c39bee42c,8/12/2020 7:24:42 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/e6f40c38-cf7e-4de9-a74c-9273eba7557b/ToothSeparatorElasticSpacingMx_W.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/e6f40c38-cf7e-4de9-a74c-9273eba7557b/ToothSeparatorElasticSpacingMx_W.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/e6f40c38-cf7e-4de9-a74c-9273eba7557b/ToothSeparatorElasticSpacingMx_W.ism/manifest(encryption=cenc)"
